instructions,cycles,cpu_clock,cpu_migrations,branches,branch_misses,branch_ratio,context_switches,cache_references,cache_misses,mem_loads,L1_dcache_stores,L1_dcache_loads,L1_dcache_load_misses,LLC_stores,LLC_store_misses,LLC_loads,thread,seconds,workload,class,app,GFlops,Band,IA,MIPS,Instructions_per_cycle,dwarfs,instructions_per_loads,instructions_per_stores,instructions_per_branches,instructions_per_cache_misses,Loads_PTI,Stores_PTI,L1_load_ratio,L1_load_rate_PTI,branch_miss_predict_ratio,branch_miss_predict_rate_PTI,cache_misses_PTI
18270143008,22005046211,5138.55,8,1937586354,7119738,272.142929135876,7,710429953,2064629,0,3182080191,6480075225,340078914,44530519,345528,25639335,8,0.73,W,MEM,ua,8.34404,0.24529,34.01704,25027.5931616438,0.830270603970239,UG,712.582561443189,410.283630603991,9.42933096647934,8849.11672169673,1.40334615819773,2.43733828358658,19.0546222015988,18.6139163689681,0.003674539710347,0.389692516193358,0.113005628861031
18311357477,22015720685,5140.6,8,1939117543,7089884,273.504833506444,17,710947021,2457296,0,3162077595,6497542695,341871587,44031043,391109,25823442,8,0.72,W,MEM,ua,8.34404,0.24529,34.01704,25432.4409402778,0.831740088775568,UG,709.098247902042,415.873806963873,9.44313950595825,7451.83220784146,1.41024181481005,2.4045755785886,19.0057990838531,18.6699204266755,0.003656242513814,0.387185057629138,0.134195184769152
18335034892,22014455539,5140.39,8,1935964229,7202745,268.781447767483,10,711556129,3065680,0,3177986407,6482700110,341504270,44664125,419712,25697918,8,1.05,W,MEM,ua,8.34404,0.24529,34.01704,17461.937992381,0.832863427374723,UG,713.483282653482,410.509214990778,9.47075086272165,5980.73996372746,1.40157453483836,2.43599890936057,18.9827790733041,18.6257769353363,0.00372049487904,0.392840539569561,0.167203390561183
18362561288,21984174766,5173.08,8,1923090231,7293239,263.681230109146,7,703515344,2287760,0,3225645438,6549827628,347919480,43244023,309297,26746949,8,1.36,W,MEM,ua,8.34404,0.24529,34.01704,13501.8833,0.83526270526192,UG,686.529192095891,424.626572971714,9.54846579323089,8026.43690247229,1.4566022996737,2.35501041068057,18.8256996360192,18.9472195377976,0.003792458035735,0.397179831593872,0.124588283960967
18333196928,22099608811,5160.59,8,1941747990,7718252,251.578724042698,20,709741997,1737093,0,3214308954,6537241551,349154490,43950405,350098,26775449,8,0.73,W,MEM,ua,8.34404,0.24529,34.01704,25113.9683945205,0.829571106203234,UG,684.701755253479,417.133742635591,9.44159438939345,10553.9524527472,1.46048990283338,2.39731265488537,18.7230631088261,19.0449320634713,0.003974898925993,0.420998695989134,0.094751232249459
18299542349,22000458350,5137.29,8,1938358669,7151264,271.051197242893,8,709528475,1901886,0,3176527544,6473822686,339861657,44307765,376167,25795797,8,0.74,W,MEM,ua,8.34404,0.24529,34.01704,24729.1112824324,0.83178005011882,UG,709.400153404836,413.009826810267,9.44074109795209,9621.78718861173,1.40964164611525,2.4212498954883,19.0484055869827,18.5721397026397,0.003689339911323,0.39078922650712,0.103930795848779
18283979538,21968105576,5143.51,8,1932592380,7826874,246.917527993935,15,711472660,1908449,0,3201086175,6495211172,340996077,44713659,402073,25780899,8,0.73,W,MEM,ua,8.34404,0.24529,34.01704,25046.5473123288,0.832296598117915,UG,709.206437603281,408.912621935056,9.46085668515365,9580.54395899497,1.41002668190582,2.44551022971069,19.0477592268606,18.6499922673453,0.004049935248115,0.428072782718512,0.104378206945246
18341350016,21996202089,5136.63,8,1938057763,7091826,273.280501100845,15,710928323,1690904,0,3167613864,6490914807,340472947,44211336,351631,25846337,8,1.08,W,MEM,ua,8.34404,0.24529,34.01704,16982.7314962963,0.833841676021528,UG,709.630537433602,414.856271613235,9.46377882339723,10847.0676135369,1.4091840010388,2.41047338180845,19.0644069204124,18.5631344859015,0.003659243875695,0.3866577974802,0.092190814663313
18288866891,22003482250,5137.86,8,1937029190,7138776,271.339118918986,14,712589148,1651036,0,3167046924,6491105778,340632435,44457110,311339,25554540,8,0.72,W,MEM,ua,8.34404,0.24529,34.01704,25401.2040152778,0.831180568748385,UG,715.679753617166,411.382271384712,9.44170949277228,11077.2066090624,1.39727300506383,2.43082910849318,19.0560413837279,18.6251251665912,0.003685425101931,0.390334515667179,0.090275467028112
18375017257,21994667174,5136.32,8,1941581276,7840779,247.626068277144,8,711725102,2613388,0,3196990944,6565272295,349785368,43678843,346714,26846821,8,0.72,W,MEM,ua,8.34404,0.24529,34.01704,25520.8573013889,0.835430566493009,UG,684.439221202391,420.684615135067,9.46394440662086,7031.109524112,1.46105011083854,2.37707765870862,18.7694309014092,19.03592051685,0.00403834704059,0.426708660478294,0.142225063707324
18361214830,21942968433,5173.32,8,1919424531,7153966,268.302160088544,11,706059778,2606582,0,3232324762,6612332078,354747541,43612601,223199,27278319,8,1.14,W,MEM,ua,8.34404,0.24529,34.01704,16106.3287982456,0.836769869403202,UG,673.10653673344,421.007103657954,9.56599987832499,7044.17310869177,1.48564892097611,2.37525683370048,18.6395430941127,19.3204831098858,0.003727141069867,0.389623783950901,0.141961303984155
18291652190,21999045971,5137.01,8,1936021736,7866043,246.123970591058,17,710741738,1902499,0,3174012879,6498197997,340309904,44228292,326036,25620786,8,0.73,W,MEM,ua,8.34404,0.24529,34.01704,25057.0577945206,0.831474792775685,UG,713.937979498365,413.573560335543,9.44806137755057,9614.53971329289,1.40068189214787,2.41794954007378,19.0949423470203,18.6046564009153,0.004062993123338,0.430034581802312,0.10400913926409
18273888339,22006597805,5139.08,8,1936816458,7092378,273.084212093602,8,711316221,1729778,0,3180206808,6479401751,339703690,44232403,334041,25705077,8,1.05,W,MEM,ua,8.34404,0.24529,34.01704,17403.70318,0.830382256308973,UG,710.905800398886,413.13351976378,9.43501293760692,10564.2968860744,1.40665612720969,2.42052496871175,19.073686691481,18.5895680053493,0.003661874087607,0.388115428332978,0.094658452974582
18342558184,22008742442,5139.28,8,1945080165,7055915,275.666609504224,15,708951587,2517215,0,3204106150,6572331532,350882324,43611413,313946,26877568,8,1.01,W,MEM,ua,8.34404,0.24529,34.01704,18160.9486970297,0.833421456602459,UG,682.448582550326,420.590779390707,9.43023249841222,7286.84605168808,1.46531185728744,2.37760799570704,18.7308709571816,19.1294104388378,0.003627570280632,0.384674532811611,0.137233584037135
18347466798,22011612647,5140.37,8,1936689894,7060699,274.291524677656,11,709101447,1664615,0,3198080085,6492602498,341584637,44624040,361131,25960222,8,1.07,W,MEM,ua,8.34404,0.24529,34.01704,17147.1652317757,0.833535783690097,UG,706.753077766438,411.156560410039,9.47362138607824,11022.048220159,1.41492132324392,2.43216355103934,19.0073024215079,18.6175367292249,0.003645756102655,0.384832362839848,0.090727238715126
18356435125,22120679901,5174.23,8,1926688646,7175597,268.505693115151,6,701442932,2234646,0,3206826524,6534392199,346165655,43907739,231362,25847152,8,1.54,W,MEM,ua,8.34404,0.24529,34.01704,11919.7630681818,0.829831415994143,UG,710.191789215307,418.068330163846,9.52745279477814,8214.4711623228,1.40807034829972,2.39195348666589,18.876489058396,18.8580000769621,0.003724315817658,0.390903623232782,0.121736382079797
18285243729,21996069719,5139.71,8,1936366678,7972842,242.870318764626,6,711694756,1895195,0,3179111517,6478428795,339652867,44737721,349103,25683479,8,1.04,W,MEM,ua,8.34404,0.24529,34.01704,17581.9651240385,0.831295952531255,UG,711.945750379067,408.720947788109,9.44306878276078,9648.21231007891,1.40460140322147,2.44665707840946,19.0736761689104,18.5752441714145,0.004117423673204,0.436026017381176,0.103646143747828
18323996046,22015691658,5141.25,8,1938156010,7129223,271.860763788705,18,711266813,1987178,0,3209707645,6491371014,341176274,44274329,339835,25708099,8,1.03,W,MEM,ua,8.34404,0.24529,34.01704,17790.287423301,0.832315256347691,UG,712.771335056707,413.874054330671,9.45434523921529,9221.11458862769,1.40297448959622,2.41619398349875,19.0264432455816,18.6190977744986,0.003678353529446,0.389064862386076,0.108446759921332
18337860585,22018255887,5141.24,8,1937505527,7895873,245.382053004145,18,708535957,1868545,0,3212515627,6525247681,343671977,44345933,343589,26047086,8,1.06,W,MEM,ua,8.34404,0.24529,34.01704,17299.8684764151,0.832848009356955,UG,704.02733668557,413.518429863681,9.46467523805933,9813.97856888649,1.42039939060863,2.41827190224546,18.9868482672359,18.7411162500121,0.004075277665001,0.430577654541592,0.101895474193344
18445547119,21991419550,5135.17,8,1941715752,7209858,269.3140075713,18,711813326,2092704,0,3188330057,6552528546,349841831,43625722,282584,26477972,8,0.72,W,MEM,ua,8.34404,0.24529,34.01704,25618.8154430556,0.838761093937658,UG,696.637458450368,422.813566707274,9.49961244327383,8814.21697430693,1.4354668814744,2.36510859333974,18.7299744209262,18.9661943201263,0.003713137719861,0.390872547910136,0.113453072793075
18310269412,22008529762,5138.94,8,1936618474,7061236,274.260550702455,10,709791373,2435065,0,3174710659,6469681792,340118445,44510925,352921,25586570,8,0.73,W,MEM,ua,8.34404,0.24529,34.01704,25082.5608383562,0.831962407757676,UG,715.620320035081,411.365735760378,9.45476337121836,7519.41710467688,1.39738905115352,2.43092682026999,19.0218492619534,18.5752834842013,0.003646167840904,0.385643479138121,0.132989031739977
18392272160,22014453777,5140.52,8,1943180525,7111813,273.232792397663,8,709119827,2702445,0,3182256306,6528615122,345289515,43816018,363850,26141139,8,0.72,W,MEM,ua,8.34404,0.24529,34.01704,25544.8224444444,0.835463479871377,UG,703.575776097591,419.761379502811,9.46503524678954,6805.78963124134,1.42131101435376,2.38230587383827,18.9076552816844,18.7736192677131,0.00365988280991,0.386673975794408,0.146933721755018
18294016885,22004322282,5138,8,1937190581,7330532,264.26330053535,14,710341686,2360063,0,3175637797,6483668162,341051739,44467410,395024,25551212,8,0.73,W,MEM,ua,8.34404,0.24529,34.01704,25060.2971027397,0.831382882442369,UG,715.97452539629,411.402797801806,9.4435813721314,7751.49514440928,1.39669773787901,2.43070782537982,19.0108051670131,18.6428022420621,0.003784104709107,0.400706528592449,0.129007369722891
18375417549,22003425205,5137.84,8,1937979965,7880150,245.931862337646,12,709876645,1647164,0,3152461218,6497170872,339999227,44249790,370816,25714199,8,0.74,W,MEM,ua,8.34404,0.24529,34.01704,24831.6453364865,0.835116232032112,UG,714.601981146681,415.265644175939,9.48173762415547,11155.7911349447,1.39938039129888,2.40809711572557,19.1093695398313,18.5029388362662,0.004066166906942,0.428841955780691,0.089639541284309
18251954916,22005390177,5138.45,8,1937152490,7089346,273.248405424139,8,709800331,1861748,0,3181215770,6489700923,340297006,44510261,336189,25654623,8,0.72,W,MEM,ua,8.34404,0.24529,34.01704,25349.9373833333,0.829431097071704,UG,711.448962473547,410.061736461172,9.42205376717658,9803.66564970125,1.40558220300614,2.43865718520823,19.0706965050407,18.6444141225491,0.003659673689396,0.388415708488593,0.102002662650013
18355160346,21993064065,5135.45,8,1938752128,7134380,271.747808218794,10,712102418,1726076,0,3171006102,6492654522,339898803,44215461,351177,25681983,8,1.58,W,MEM,ua,8.34404,0.24529,34.01704,11617.1900924051,0.834588590828079,UG,714.709621371527,415.129910010437,9.46751267524592,10634.0394895706,1.39916963490851,2.40888448624398,19.1017281164123,18.5178879722547,0.003679882485731,0.388685245212513,0.09403764213785
18291305261,22000958286,5137.85,8,1936952420,7833375,247.269206440391,16,711193119,2289213,0,3177486633,6476293312,339711120,44605563,415647,25460733,8,0.73,W,MEM,ua,8.34404,0.24529,34.01704,25056.5825493151,0.831386752487023,UG,718.412359180704,410.067803897016,9.44334257885385,7990.21552865548,1.39195823571358,2.43862110240466,19.0641192787566,18.5722732824496,0.004044175230696,0.428256753043317,0.12515306957787
18360460446,22995782118,5370.43,10,1959131075,7261984,269.779040410995,20,731467846,2528715,0,3183172118,6517251491,351576479,50636219,470234,27552493,10,1,W,MEM,ua,9.83732,0.27448,35.83984,18360.460446,0.798427309485956,UG,666.381094661743,362.595407172878,9.37173662359472,7260.78678142851,1.5006428123649,2.75789483324377,18.5372227105102,19.1485654749249,0.003706737181942,0.39552297837836,0.137726121163312
18349763156,22969866400,5378.02,10,1954725244,7200148,271.484036717023,19,731332469,2230839,0,3182060344,6520536998,358936108,50197377,333580,28262392,10,0.63,W,MEM,ua,9.83732,0.27448,35.83984,29126.608184127,0.798862424206351,UG,649.264335304669,365.552231065779,9.38738741535381,8225.49863795639,1.54020472960485,2.73558718841483,18.1662887981167,19.5608033165613,0.003683457827181,0.392383702110384,0.121573176778064
18418311503,22992480623,5369.3,10,1958769690,7305411,268.125871357546,10,727435096,2802670,0,3173967054,6523450406,351501568,50705545,390505,27817567,10,0.87,W,MEM,ua,9.83732,0.27448,35.83984,21170.472991954,0.801058041757167,UG,662.110798654677,363.240578579719,9.40300005510091,6571.70180684847,1.51032123631252,2.75299638578384,18.5588088358115,19.0843535219147,0.003729591609108,0.396638475726186,0.152167586021308
18456416447,23007658370,5372.98,10,1956592658,7277986,268.837101088131,11,731955817,2709977,0,3181943890,6493140749,351647796,51189388,363562,27617853,10,1.32,W,MEM,ua,9.83732,0.27448,35.83984,13982.1336719697,0.80218578310714,UG,668.278466360148,360.551613686024,9.43293759768366,6810.54357546208,1.49638219744923,2.77352801108476,18.464898181816,19.0528750264063,0.00371972468068,0.394333646561329,0.146831158030165
18379384186,23008805544,5372.88,10,1957547377,7357964,266.044707068423,10,734579377,2339626,0,3185408688,6508344819,352545085,51222182,367606,27714065,10,0.61,W,MEM,ua,9.83732,0.27448,35.83984,30130.1380098361,0.798797840715934,UG,663.178937698241,358.816892767278,9.38898562657878,7855.69325439194,1.50788866044328,2.78693679187669,18.4610283788242,19.1815504497992,0.003758766753976,0.400337896282985,0.12729621277421
18418921752,22985494376,5367.42,10,1957999333,8157314,240.029908496841,9,732797236,1998802,0,3175301405,6519952172,350944256,51264353,356951,27879039,10,0.92,W,MEM,ua,9.83732,0.27448,35.83984,20020.5671217391,0.801328065896719,UG,660.672763935658,359.292972097005,9.40701124947728,9214.980649409,1.51360863439103,2.78324397542074,18.5783128247011,19.0534636459864,0.004166147486629,0.44287684750679,0.108518947358195
18314333390,22645736621,5411.96,10,1930696139,7310266,264.107508399831,17,729928073,2841060,0,3203665469,6568571431,353689443,51043009,259422,27682169,10,0.62,W,MEM,ua,9.83732,0.27448,35.83984,29539.2474032258,0.808732067166083,UG,661.593150088781,358.80199362855,9.48587041743703,6446.30292566859,1.51150295293385,2.78705251854105,18.5715789967754,19.3121658030492,0.003786336882502,0.399155450778872,0.155127677295166
18365290731,23005318932,5371.96,10,1959506552,7374582,265.710863612338,10,731102080,2289449,0,3185081440,6512196933,351516527,51011396,419803,28073382,10,0.62,W,MEM,ua,9.83732,0.27448,35.83984,29621.4366629032,0.798306286701994,UG,654.188751857542,360.023292265909,9.37240588058008,8021.70772574537,1.52861081325618,2.77759806513133,18.5260049892334,19.1402647607779,0.003763489329736,0.401549973154084,0.124661734656642
18448609617,23003772581,5372.29,10,1955947779,8066312,242.483526424468,13,730690763,2886214,0,3186810636,6503339243,351561633,51244703,388183,27597589,10,1.12,W,MEM,ua,9.83732,0.27448,35.83984,16471.9728723214,0.801981916315659,UG,668.486280341373,360.010079812542,9.43205632331966,6391.97565287952,1.49591701341923,2.77770000362407,18.4984327996906,19.0562671279056,0.004123991492311,0.437231431932251,0.156446152849395
18439291674,23133879382,5408.63,10,1937416771,7719929,250.963029711802,16,725857134,2105266,0,3231691741,6535976035,355913659,50840551,151759,27610854,10,1.04,W,MEM,ua,9.83732,0.27448,35.83984,17730.0881480769,0.797068722003765,UG,667.827647562078,362.688667044541,9.51746260794601,8758.65172097018,1.49739233416066,2.75718568255454,18.3639370665457,19.3019160004855,0.003984650652123,0.418667329335939,0.114172823838374
18457463155,22991742985,5369.02,10,1957628513,7270843,269.243678208978,7,729012362,2639606,0,3177652624,6520544966,351847506,50874178,387988,27957193,10,0.62,W,MEM,ua,9.83732,0.27448,35.83984,29770.1018629032,0.80278659895606,UG,660.204447384972,362.806120523461,9.42848095664205,6992.50689496842,1.51468231388161,2.75629308170763,18.5323040658415,19.0626145665466,0.003714107631615,0.393924286286893,0.143010227236182
18415686026,22945902141,5367.62,9,1957069407,7240543,270.293182016874,10,734837206,2574550,0,3176199186,6503117101,356152187,50984658,343191,28244344,10,1.04,W,MEM,ua,9.83732,0.27448,35.83984,17707.3904096154,0.802569709956822,UG,652.01323231299,361.200540484159,9.40982775579201,7152.97276261871,1.53371120468298,2.76854513744521,18.2593771381221,19.3396100746489,0.003699686364777,0.393172591549265,0.13980201423749
18423147075,22991170616,5368.82,9,1951014136,7328963,266.206028874753,17,733653264,2164410,0,3175941686,6482037430,351152011,50715282,274772,27646757,10,0.62,W,MEM,ua,9.83732,0.27448,35.83984,29714.7533467742,0.801314008003532,UG,666.37642436688,363.266186215824,9.44285678666144,8511.85638349481,1.50065332961035,2.75280231947017,18.4593487348703,19.0603706071754,0.003756488927869,0.397812760771221,0.117483185211992
18392072211,23005443027,5372.15,9,1959080461,7267015,269.585305796121,7,729911952,2767082,0,3186483072,6506882179,351996423,50804374,429771,27541431,10,0.62,W,MEM,ua,9.83732,0.27448,35.83984,29664.6325983871,0.799466117188633,UG,667.796535735561,362.017495009386,9.38811476972819,6646.73913205319,1.4974620958441,2.76229744082968,18.485648585696,19.1384863522598,0.003709400989223,0.39511670662394,0.150449713781846
18433225366,23023141893,5376.33,9,1958209942,7296023,268.394156926314,17,732005816,3044885,0,3181296025,6512175884,351403107,51174109,405349,27812105,10,0.61,W,MEM,ua,9.83732,0.27448,35.83984,30218.4022393443,0.800639002776788,UG,662.77706653272,360.206083236349,9.41330394185079,6053.83302357889,1.50880296029469,2.77618853911429,18.5319246024766,19.0635713513361,0.003725863526435,0.395808267686971,0.165184602235498
18375427552,22998873527,5370.64,10,1958911132,8074992,242.589854206667,18,731584766,2123304,0,3185201105,6519718622,351262667,50862096,390416,27524454,10,0.6,W,MEM,ua,9.83732,0.27448,35.83984,30625.7125866667,0.798970763956234,UG,667.603708033591,361.27940051861,9.38042938846294,8654.1670679281,1.49789461617203,2.76794081966621,18.5608071523297,19.115890827899,0.004122183935805,0.439445121869891,0.11555127052099
18396128143,22991312614,5368.68,10,1960273932,7323783,267.658658373685,9,732915137,2392054,0,3182117742,6507493259,355070855,50768766,363904,28422153,10,0.61,W,MEM,ua,9.83732,0.27448,35.83984,30157.5871196721,0.800133878906858,UG,647.24611618972,362.35129573565,9.38446808004587,7690.51540767892,1.5450073395371,2.7597527917481,18.3273089507727,19.3013906100187,0.003736101817427,0.398115459028633,0.130030296669259
18332124555,22926527796,5402.26,10,1928137406,8143428,236.772205267855,9,722329000,2184739,0,3207437306,6514290426,358019831,50280967,195765,28380768,10,0.63,W,MEM,ua,9.83732,0.27448,35.83984,29098.6104047619,0.79960318100146,UG,645.934759587901,364.593715053253,9.50768575826281,8390.99066524651,1.54814396524811,2.74277904064786,18.1953340623749,19.5296420731743,0.004223468708537,0.444216270491077,0.119175439455768
18444492175,23009929257,5373.43,10,1958827026,7349776,266.515200735369,29,731638254,2623134,0,3180770067,6500946844,352329815,51218953,437725,27865934,10,1.23,W,MEM,ua,9.83732,0.27448,35.83984,14995.5220934959,0.801588391211106,UG,661.901093105295,360.110683539353,9.41609030822102,7031.47158132219,1.51079974095302,2.77692400061971,18.4513105823871,19.102169452925,0.003752131200175,0.398480800136206,0.142217740402495
18359236316,23007526145,5372.87,10,1954358726,8178277,238.969495163835,20,730152465,2418639,0,3177379547,6492031805,355148135,50598149,312739,27841663,10,0.62,W,MEM,ua,9.83732,0.27448,35.83984,29611.6714774194,0.797966552348777,UG,659.415937762051,362.844030440718,9.39399511039408,7590.73028922464,1.51649352515475,2.75600510441188,18.2797857153326,19.3443849671726,0.004184634525484,0.44545845258676,0.131739630035274
18374762139,22997644986,5370.62,10,1957688917,7344002,266.569769044181,7,729937080,2942413,0,3179869649,6506814401,352707256,50931586,440072,27871282,10,1.04,W,MEM,ua,9.83732,0.27448,35.83984,17668.0405182692,0.798984511248251,UG,659.272226480289,360.773413555195,9.3859458361535,6244.79369109639,1.51682409759438,2.77182287393527,18.4482011365255,19.1952011858367,0.003751363118127,0.399678751999327,0.160133392625246
18506622791,22998641555,5370.93,10,1956985131,7303605,267.947832748348,8,732791594,2406666,0,3189166708,6502548619,354688114,51074530,397207,27452933,10,0.61,W,MEM,ua,9.83732,0.27448,35.83984,30338.7258868852,0.804683300391565,UG,674.121879472769,362.345435014282,9.45670076785065,7689.73459175473,1.48341127984468,2.75979742910404,18.3331449866403,19.165469464936,0.003732069745603,0.394648179869524,0.130043499950212
18382064041,22991333931,5369.41,10,1958026037,8037375,243.615115258402,6,732526329,2209766,0,3177541685,6519641621,352200953,50908324,393012,27717572,10,0.97,W,MEM,ua,9.83732,0.27448,35.83984,18950.581485567,0.799521423862007,UG,663.191712499205,361.08169738607,9.38805904193398,8318.55682502129,1.50785961457744,2.76945635084571,18.5111413398135,19.1600329655276,0.004104835608986,0.437240071739123,0.120213159690406
18367242861,23004530560,5371.95,10,1958287690,8057242,243.046899919352,11,732936318,2397037,0,3174598937,6510059646,354419364,50617715,339162,28503050,10,0.62,W,MEM,ua,9.83732,0.27448,35.83984,29624.5852596774,0.798418503394142,UG,644.395700144371,362.861951808769,9.37923623520301,7662.47782616622,1.55184151566492,2.75586898823442,18.3682391744261,19.2962747148378,0.004114432236461,0.438674550174774,0.130506087284866
18341128475,23001758363,5371.63,10,1958222369,8070050,242.653065222644,14,733234111,3049410,0,3181547092,6515704198,352005683,51082096,429502,27870613,10,0.61,W,MEM,ua,9.83732,0.27448,35.83984,30067.4237295082,0.797379408371798,UG,658.081272736986,359.051994949463,9.36621333989061,6014.64823523239,1.51956914962944,2.78511194497262,18.5102244443025,19.1921496804193,0.004121110108716,0.439997463133195,0.166260762207545
18424751163,22992480367,5369.11,10,1957355552,7255473,269.776422846588,18,732756897,2164412,0,3186708167,6516126721,350210459,51053002,404902,27531316,10,0.62,W,MEM,ua,9.83732,0.27448,35.83984,29717.3405854839,0.801338127462062,UG,669.228857894043,360.89456919693,9.41308345546819,8512.58963773995,1.49425714119209,2.77089234738339,18.6063167262517,19.0076086185241,0.003706773147365,0.393789470251854,0.117473065489563
18353300950,23010920453,5373.51,9,1958987377,7264683,269.659030820753,7,729203650,2306533,0,3183879021,6516216785,351148108,50965144,392402,27636382,10,0.63,W,MEM,ua,9.83732,0.27448,35.83984,29132.2237301587,0.797590908520447,UG,664.099264151147,360.114766868902,9.36876937824189,7957.09445735223,1.50579898816512,2.77689251316941,18.5568899178007,19.1326949281023,0.003708386835614,0.395824327176415,0.125674013970768
18367821152,23004681415,5372.05,10,1959752986,8010725,244.641151206664,7,732221817,3359082,0,3173599399,6512370318,352565988,50954705,422971,27751516,10,0.61,W,MEM,ua,9.83732,0.27448,35.83984,30111.1822163934,0.798438405672657,UG,661.867306708578,360.473505871538,9.3725185180047,5468.1074031536,1.51087686287594,2.77412898232906,18.471351575751,19.1947637709664,0.004087619744543,0.436128212143864,0.182878631722426
18352916758,23031318442,5402.86,10,1929523963,8315648,232.035310176669,9,719963357,2370430,0,3206174607,6510649779,355768685,50069303,150946,28389630,10,0.62,W,MEM,ua,9.83732,0.27448,35.83984,29601.4786419355,0.79686783039444,UG,646.46551427405,366.550274486545,9.51162935000046,7742.44198647503,1.54687292348912,2.72813872913007,18.3002328577626,19.3848579869421,0.004309688897085,0.453096807970604,0.129158216715974
18390899194,22985639688,5367.43,10,1960545538,7366506,266.143207919738,10,731845083,1862468,0,3178413667,6501619780,355347272,50315883,313161,28169522,10,0.62,W,MEM,ua,9.83732,0.27448,35.83984,29662.7406354839,0.800103866746038,UG,652.865149575488,365.508823406716,9.38050090525365,9874.47794754058,1.5317098801341,2.73591206548593,18.2965236890858,19.3219085294063,0.003757375616745,0.400551703442718,0.101271176594107
18726884888,24691060004,5789.48,12,1949615208,7731734,252.157563620269,174,755490711,2171414,0,3201434836,6575134566,369647635,60662752,288636,29569532,12,0.56,W,MEM,ua,10.71104,0.32067,33.40206,33440.8658714286,0.758447992308399,UG,633.316918509228,308.704835679067,9.60542614314691,8624.28117715,1.57898829286594,3.23934025134485,17.7875737416797,19.7388747360148,0.003965774358075,0.412868132967188,0.115951692605929
18687570600,24669342561,5786.64,12,1954298040,8445307,231.406394107402,179,754243579,2398512,0,3192872148,6558991727,371343860,61250639,285504,29469235,12,0.58,W,MEM,ua,10.71104,0.32067,33.40206,32219.9493103448,0.757522035854468,UG,634.138300502202,305.10001046683,9.56229306764284,7791.31836738778,1.57694307252544,3.27761378464036,17.6628522335067,19.87116827267,0.004321401765311,0.451921075284125,0.128347983338187
18602996870,24755030853,5780.41,11,1955356876,8408297,232.550881111835,203,750571387,2178045,0,3192902932,6590937604,368500658,60802229,343927,29633502,12,0.8,W,MEM,ua,10.71104,0.32067,33.40206,23253.7460875,0.751483485537468,UG,627.769099649444,305.959126432684,9.51386271137136,8541.14440702557,1.59294237412835,3.26841043004487,17.8858231618137,19.8086717196765,0.004300134212431,0.451986153562149,0.11708032932653
18449104386,24627828857,5751.62,12,1949457433,7644083,255.028292209805,154,762016941,1369977,0,3220034101,6566300664,362827022,59752936,304658,29103918,12,0.55,W,MEM,ua,10.71104,0.32067,33.40206,33543.8261563636,0.749116152021504,UG,633.904493065161,308.756449825327,9.46371235077899,13466.7256355399,1.57752470749124,3.23879873785869,18.0976064787148,19.6663759068613,0.003921133578299,0.414333554630471,0.074257100579885
18400197129,24560433398,5735.09,12,1948388707,7738275,251.7859221855,161,751132002,1564612,0,3217382848,6554047311,360331919,59702352,263734,29387347,12,0.92,W,MEM,ua,10.71104,0.32067,33.40206,20000.2142706522,0.749180473765514,UG,626.126513870068,308.198865079888,9.44380198001219,11760.2300947455,1.59712131310178,3.24465828172596,18.1889168441944,19.5830466637823,0.003971627926296,0.420553918294926,0.085032349872712
18778154788,24902868811,5823.18,12,1974762096,8434217,234.13697987614,180,746608505,2990681,0,3194853197,6628308556,366922523,60330245,343271,29945164,12,0.91,W,MEM,ua,10.71104,0.32067,33.40206,20635.3349318681,0.754055885308498,UG,627.084720190546,311.256067135149,9.50907191607348,6278.88925231411,1.5946808585866,3.21278877936151,18.064599855594,19.5398603932309,0.004271004095675,0.449150467403209,0.159263837888437
18114460359,24715386529,5771.43,12,1958433963,8566777,228.608024114553,185,757789220,2170960,0,3232710545,6556499798,363075396,59618960,302091,28886044,12,0.56,W,MEM,ua,10.71104,0.32067,33.40206,32347.2506410714,0.732922397865202,UG,627.100767380954,303.837241692911,9.24946191764956,8343.98623604304,1.59464005151267,3.29123577619462,18.0582321750053,20.0434011725671,0.004374299650562,0.472924770057733,0.119846794051548
18603707484,24598267957,5751.35,12,1965638668,7649137,256.975220603318,175,754289979,1738241,0,3211191644,6588624105,363234582,60158652,298952,29594184,12,0.91,W,MEM,ua,10.71104,0.32067,33.40206,20443.6345978022,0.756301521575461,UG,628.627147955828,309.244088182029,9.46445945883275,10702.6053832581,1.59076807810767,3.23369156668041,18.1387577931663,19.5248491362487,0.003891425786705,0.411161969009596,0.093435193038536
18680470371,24703573144,5784.26,11,1958515613,7658428,255.733371522197,174,748882850,2296406,0,3181377990,6514946631,369726100,60312820,295170,29687052,12,1.09,W,MEM,ua,10.71104,0.32067,33.40206,17138.0462119266,0.756184956002493,UG,629.246392366612,309.726362836293,9.53807579934774,8134.65492208259,1.5892025955667,3.22865638831188,17.6210081760525,19.7921193983408,0.003910322669457,0.409969762425743,0.122930844587564
18372642434,24652733497,5757,12,1953301510,7628828,256.042148282803,167,754600934,1944634,0,3221684416,6556159268,366733855,60075132,311851,29158628,12,0.91,W,MEM,ua,10.71104,0.32067,33.40206,20189.7169604396,0.745257820445582,UG,630.09282995071,305.827749725128,9.40594288180323,9447.86650547095,1.58706773425469,3.26981446549171,17.8771585404898,19.9608660712479,0.003905606974112,0.415227587833651,0.105844001862318
